ROE,ROA,Leverage,Size,Growth,Y,Z1,Z21,Z22,X,ROE Norm,ROA Norm,Leverage Norm,Size Norm,Growt Norm,Y Norm,Z1 Norm,X Norm
0.0850,0.0556,0.5290,28.1888,0.5075,1.1973,0.0993,4,2,0.41,-0.0245945023383227,0.0538970413548951,-0.000481392134399901,-0.476533609772652,0.0826673112346211,-0.220249275061903,-0.0689825203395249,-0.547668608056013
0.2541,0.1812,0.4026,27.7183,0.0807,2.1565,0.8049,3,1,0.44,0.0889760770742287,0.43849722994864,-0.006599242276813,-0.72024960923232,-0.0476854902616072,0.200283432217732,0.078165625150126,-0.372191563488304
0.1300,0.1185,0.0975,27.4844,0.0671,0.6134,0.1646,3,1,0.36,0.00563501735037593,0.246457476625173,-0.0213686367890003,-0.841395382868644,-0.0518416576897187,-0.476223418265307,-0.0553650593953242,-0.810883943496867
-0.2125,-0.1911,0.1118,26.2514,-0.1591,0.6776,-0.1878,1,1,0.04,-0.224420962968816,-0.701826861915158,-0.0206744607244157,-1.48008866457094,-0.12091160250164,-0.448078011685772,-0.128853730445571,-2.43404571867379
-0.0472,-0.0290,0.6272,27.8264,-0.0220,0.9326,0.0822,3,2,0.50,-0.11340924758679,-0.205310683107067,0.00427473048383152,-0.664234969412616,-0.0790231758951708,-0.336267972837728,-0.072549980231959,-0.0651069283370716
0.0280,0.0162,0.7268,25.5567,-0.0267,0.8122,0.1467,3,2,0.40,-0.0628968686535078,-0.0667480285559722,0.00909523623776012,-1.8399467256209,-0.0804706581588922,-0.389051570223646,-0.0590878723280067,-0.591537753492585
-0.0199,-0.0050,2.9719,31.5633,0.0540,0.8167,0.1959,1,1,0.44,-0.0950404992311821,-0.131710758507978,0.117776389713233,1.27139871935244,-0.0558207070349276,-0.387083145370965,-0.0488340630080986,-0.352694131233426
0.0397,0.0098,3.0548,31.6819,0.1259,0.8139,0.2667,1,1,0.22,-0.0550187912051978,-0.0864114291355043,0.121788475642994,1.33280037835214,-0.0338855485954531,-0.388336975009866,-0.0340785002874159,-1.51279173608319
0.0207,0.0034,5.0885,30.9242,0.0896,0.9373,0.1509,3,2,0.42,-0.0678131113578241,-0.106013573015412,0.220236583212431,0.940371570567739,-0.0449615362969669,-0.334220635630151,-0.0582251306517501,-0.459930008635255
0.0790,0.0429,0.8399,28.6232,0.0784,2.8802,0.1937,4,2,0.75,-0.028630925651566,0.0151215504924533,0.0145697391069285,-0.251527142311206,-0.0483909088331676,0.517528634978079,-0.0492976165015793,1.24295105920956
0.1232,0.0722,0.7068,28.6824,0.0610,4.8106,0.1958,4,2,0.60,0.00106801593106576,0.104740102043405,0.00812658469994016,-0.220878111072703,-0.0537044513202462,1.36381541701963,-0.0488545866776264,0.463682589051077
0.1405,0.0910,0.5442,28.8652,0.2006,5.4073,0.0587,4,2,0.69,0.0126534239432864,0.162198886291383,0.000257319633072991,-0.126185709505847,-0.0110617459814154,1.6254361776178,-0.077444062225353,0.900016431100812
0.0158,0.0058,1.7408,27.9560,-0.0405,2.5835,0.0760,3,1,0.70,-0.0710973226725927,-0.0987852824596958,0.0581827784114518,-0.597151041143245,-0.0846848470279545,0.387463538030786,-0.0738342316903567,0.981220917707062
0.0001,0.0000,2.9815,28.1695,0.2380,0.8039,0.0610,4,2,0.60,-0.081641723008353,-0.116335326902175,0.118241110091197,-0.486556573343128,0.000368477885903662,-0.392719241118418,-0.076959503205244,0.439924422799148
-0.0739,-0.0187,2.9580,28.3301,0.1743,4.1826,0.1294,4,2,0.47,-0.131328011979024,-0.173579712701467,0.117103513332638,-0.403353026142843,-0.0191053499532344,1.08852966696531,-0.062706355093434,-0.208900606922152
-4.9623,-0.2793,16.7652,28.0589,-0.2375,3.2672,-1.1024,4,2,0.50,-3.41446473817841,-0.971938278910319,0.785489533275127,-0.543824731087407,-0.144853081293995,0.687185813984528,-0.319562100321746,-0.0651069283370716
-0.3831,-0.0733,4.2265,28.0724,0.0073,0.9163,-0.0722,3,1,0.33,-0.338958672093692,-0.340871759376552,0.178510986359662,-0.536847505284084,-0.0700787127085885,-0.34345338115297,-0.104745664128899,-0.942491688354197
0.0588,0.0494,0.1896,26.9299,-0.0288,0.4282,0.0449,4,2,0.49,-0.0422244710525715,0.0349074644712348,-0.0169111938303566,-1.12864782098973,-0.0810997327292015,-0.557406695374312,-0.0803250038002185,-0.108976228047451
0.0321,0.0275,0.1692,31.1116,0.0974,1.1604,0.0516,3,1,0.85,-0.0601163707305749,-0.0322605066672602,-0.0178967882986232,1.03741561319971,-0.0425826572179817,-0.236404387716978,-0.0789355108261544,1.7496676974116
0.0410,0.0358,0.1457,31.1125,0.0524,1.6860,0.1022,3,1,0.87,-0.0541591203497982,-0.00680834797319302,-0.0190368054758176,1.03787661772569,-0.0563184699230849,-0.00597592740126035,-0.0683761776014496,1.83296876505267
0.0770,0.0671,0.1478,31.1946,0.0856,1.4465,0.1023,4,2,0.88,-0.030001026077359,0.0889665018900418,-0.0189341797256837,1.08041852976926,-0.0461769327968849,-0.111003887747975,-0.0683493087366381,1.89743886328438
0.0851,0.0754,0.1288,31.3542,0.1730,1.8184,0.2014,4,3,0.97,-0.0245340567313024,0.114510545633546,-0.0198515183884367,1.16307301539928,-0.0194870699594901,0.0520465735458016,-0.0476973078752601,2.3915704614204
0.0835,0.0432,0.9340,32.2010,0.0921,1.1605,0.1937,4,2,0.53,-0.0256355100147831,0.0157953741883251,0.0191244828947086,1.60169033282602,-0.0442072575646058,-0.236360547519814,-0.0492839720705979,0.110796066211297
0.1089,0.0614,0.7748,32.1974,-0.0035,1.1599,0.2244,3,1,0.61,-0.00854955176371683,0.0715389708468117,0.0114193222113101,1.59986703402664,-0.0733889886028374,-0.236636740761949,-0.0428903054009304,0.493150737441423
0.1106,0.0537,1.0614,32.7256,0.6958,0.8836,0.2811,4,2,0.55,-0.0074145175874471,0.0479245131414858,0.0252941299959156,1.87344991097849,0.140172666737022,-0.357775973566575,-0.0310660640031388,0.211311930861388
0.1293,0.0625,1.0703,32.8204,0.0994,0.8266,0.2892,4,2,0.55,0.00516488485132929,0.0749387176759831,0.025724964512987,1.92254430308235,-0.0419566364077225,-0.382747349871407,-0.0293697975083459,0.211311930861388
0.0982,0.0510,0.9272,32.8264,0.0060,0.8084,0.2660,4,2,0.69,-0.0157425789991303,0.0396548586921499,0.0187982104626793,1.92564701893698,-0.0704818090351944,-0.390743801834191,-0.0342073255832487,0.943885422263577
0.0914,0.0489,0.8699,30.2472,0.0590,0.7354,0.1090,3,2,0.41,-0.0202759995256515,0.0333760469806171,0.016023442539249,0.589655902645375,-0.0542999345300051,-0.422733993705042,-0.0669661496804794,-0.547668608056013
0.0754,0.0579,0.3018,28.9875,0.2267,0.5606,0.1220,3,1,0.16,-0.0310756146466085,0.0608803051121121,-0.0114773539942601,-0.0628312560533963,-0.00309448601084757,-0.499371042368101,-0.0642428878165225,-1.81987637123442
-0.2184,-0.1646,0.3270,24.7922,-0.1024,2.2379,0.2446,1,1,0.10,-0.228343211246577,-0.620416708113918,-0.0102593993370112,-2.23593925378591,-0.103587621737734,0.235947432610959,-0.0386841332222895,-2.12696108352255
0.0710,0.0218,2.2559,31.6222,0.0987,0.8483,0.0066,1,1,0.50,-0.0339837199621398,-0.0495655243112409,0.0831150266892524,1.30190271545917,-0.0421734533712757,-0.373264715224751,-0.0883009990008454,-0.0651069283370716
-0.1193,-0.0296,3.0283,31.5285,-0.0197,0.9347,0.4990,1,1,0.65,-0.161799314095804,-0.207087127396184,0.120505653766321,1.25337292440399,-0.0783299723638105,-0.335378016835291,0.0143656069146653,0.696153468897674
0.0717,0.0172,3.1772,31.5951,0.0689,0.9134,0.4825,4,3,0.90,-0.0335673168915556,-0.0638689636736108,0.127717049048132,1.28788610593891,-0.0512797658405104,-0.344689674713006,0.010936361687827,2.0007717676472
0.3811,0.1421,1.6817,31.6659,0.0733,0.8787,0.1520,4,2,0.87,0.17428497711552,0.318893523931393,0.0553184549985179,1.32452819601516,-0.0499300038983904,-0.359919759207913,-0.0579832267890854,1.86513948199108
0.1108,0.0587,0.8867,32.4839,0.0690,0.8042,0.1559,2,1,0.48,-0.00730705873052215,0.0633918297967252,0.0168381554518682,1.7482690527833,-0.0512339594397597,-0.392598242174245,-0.0571862378014163,-0.180141809495613
0.1530,0.0889,0.7200,32.6527,0.1838,0.7333,0.1927,4,2,0.47,0.0210553633191056,0.156011959629287,0.00876460705218739,1.83565789950035,-0.0161951166255414,-0.423641485786345,-0.0495130853629862,-0.240583818630974
-0.1241,-0.0364,2.4097,27.6306,0.1222,0.9347,0.1137,4,3,0.46,-0.165063376874899,-0.227914405268586,0.0905602344112268,-0.765681864259007,-0.0350032247737696,-0.335386784874724,-0.0659710286921502,-0.284453118341353
0.0121,0.0076,0.5965,29.8463,0.0478,0.9179,0.0646,4,2,0.60,-0.0735554440247508,-0.0931802944440348,0.00278907752552595,0.382007032561016,-0.0577170920260056,-0.342747553978624,-0.0762069439343037,0.461324051092249
-0.1511,-0.0438,2.4491,29.6269,0.0865,0.8346,-0.1141,3,1,0.62,-0.183143329552521,-0.250548755779916,0.092468492463244,0.268392726124419,-0.0459082019124809,-0.37923575007854,-0.113488077346999,0.549062341965393
-1.6212,-0.0704,22.0246,29.2404,-0.0394,1.2821,0.6103,1,1,0.40,-1.17052232022882,-0.332050794630593,1.04008562417558,0.068156187238691,-0.0843397721422994,-0.183077171886222,0.0375707112826769,-0.570138125199485
0.8188,-0.3538,-3.3147,28.6917,-0.2877,1.6520,0.1612,1,1,0.40,0.468252112590823,-1.19987445821387,-0.18654623388061,-0.216024613984571,-0.160173795465071,-0.0209078985554495,-0.0560647507446944,-0.570138125199485
0.0530,-0.0452,-2.1714,28.4134,-0.1049,1.9669,0.0350,3,1,0.18,-0.0460997060804273,-0.254959238152895,-0.131199973199935,-0.360199894615384,-0.104363276790446,0.117140498295479,-0.0823830493453565,-1.73213792608747
0.0249,0.0227,0.0952,24.5096,-0.0021,2.2748,0.0436,1,1,0.31,-0.0649721678278708,-0.0467783444783166,-0.0214785237950399,-2.38231596052393,-0.072955354675731,0.252115697325183,-0.0805959605187054,-1.07409943321153
0.0494,0.0412,0.1967,30.9557,-0.0373,2.6085,0.0796,3,1,0.65,-0.0485443950754699,0.00991473102435294,-0.0165670103004265,0.956641404456556,-0.0836923750116898,0.398419203302165,-0.0730938425239442,0.728633659092583
0.0795,0.0662,0.2005,30.9527,-0.0029,2.6947,0.0823,3,1,0.67,-0.0282816843665599,0.086485605555241,-0.0163816062329678,0.955128895225249,-0.0732057629998347,0.436205069238147,-0.0725252074390614,0.797654834625799
0.0815,0.0661,0.2331,30.9395,-0.0131,2.1377,0.1023,4,2,0.80,-0.0269854619049027,0.0859342952586186,-0.0148054296177045,0.948296704553696,-0.0763175444908308,0.192023939071963,-0.0683561613033862,1.48786412157705
0.0867,0.0684,0.2675,30.8943,-0.0442,1.9153,0.1033,4,2,0.84,-0.0234393196263795,0.0931932141641469,-0.0131406656803917,0.924883890425245,-0.0858147382464713,0.0945233405783731,-0.0681509783144095,1.71793388389413
0.0942,0.0717,0.3138,30.8778,-0.0165,1.6566,-0.0217,4,2,0.67,-0.0184491989579274,0.10311679950335,-0.0108988739404396,0.916290558867922,-0.0773405541075959,-0.0189044015450371,-0.094205519512244,0.812277831680054
-0.0237,-0.0130,0.8161,28.2326,0.4429,0.9774,0.1105,4,2,0.69,-0.0975792147260339,-0.156305323407299,0.013418103920285,-0.453835611650779,0.0629278062711291,-0.3166319485278,-0.0666462603453978,0.91268971578434
0.0564,0.0306,0.8431,28.3054,0.0755,0.9345,0.1084,3,1,0.54,-0.0438162053707723,-0.022673833175993,0.0147251299833104,-0.416126477390797,-0.0492551229273304,-0.335443777131037,-0.0670750575406167,0.144753890928031
0.1392,0.0738,0.8863,28.4158,0.1166,0.9428,0.1035,1,1,0.45,0.011787036909329,0.109610009663569,0.0168168557678781,-0.358977455647615,-0.0366980616015447,-0.331835728904409,-0.0680995157822857,-0.328322418051732
0.0834,0.0704,0.1852,27.8773,0.1036,0.8792,0.0856,2,1,0.68,-0.0256623747290143,0.0991963707273685,-0.0171227384190759,-0.637869654387437,-0.0406740571867035,-0.359704942241807,-0.0718334370766249,0.876087638018529
0.0735,0.0570,0.2901,27.9734,0.1008,1.5608,0.0853,1,1,0.84,-0.032324823858361,0.0580931252791877,-0.0120461523735397,-0.588112244538346,-0.0415291100007161,-0.0608901583693674,-0.0718942735365899,1.71116712617892
0.1259,0.1012,0.2438,28.0286,0.0423,1.1690,0.1484,1,1,0.47,0.0028746679631164,0.193654201548672,-0.0142864918623107,-0.559524784101418,-0.0594149826138307,-0.232642898800274,-0.0587476021338798,-0.196714673194402
0.0211,0.0134,0.5768,29.1156,0.0340,0.6169,0.0565,3,2,0.53,-0.0675511803940695,-0.0755077366023058,0.00183252808088216,0.00352749655712808,-0.0619496034553682,-0.47468024332512,-0.0778990491412351,0.0665006622464518
0.0126,0.0123,0.0288,26.3952,0.0221,2.0067,0.0158,1,1,0.25,-0.0732129189183026,-0.0788155983820402,-0.0246942919938095,-1.40561312440748,-0.0655683091146717,0.134619584904919,-0.0863970530743419,-1.33731476865238
-0.0180,-0.0126,0.4280,30.0431,-0.0941,0.5456,0.0240,1,1,0.33,-0.0937509929480827,-0.154927047665743,-0.00536773327520681,0.483961550368599,-0.101043839616047,-0.505960224001908,-0.0846789257054621,-0.942491688354197
0.0992,0.0654,0.5162,27.3217,-0.0615,2.6949,0.2787,3,1,0.44,-0.0150843935004651,0.0839434525208156,-0.00109714663520299,-0.925697053209466,-0.0911069044131995,0.436327821790208,-0.0315630738340148,-0.372191563488304
0.1699,0.0472,2.6021,32.3662,0.7963,1.1596,0.1139,1,1,0.31,0.0323922727246873,0.0280467141132673,0.0998759416545088,1.68726624039596,0.170853793959826,-0.236781413412592,-0.0659339264252396,-1.07409943321153
0.0527,0.0289,0.8219,29.4355,-0.0542,0.6403,0.2124,3,1,0.48,-0.0462810429014882,-0.027758139244844,0.0136983883982449,0.169214595124987,-0.0888532294962662,-0.464417253168938,-0.0453993701422884,-0.160969277877921
0.1284,0.0685,0.8741,29.5907,0.1680,0.8694,0.1187,3,1,0.45,0.00451341553122181,0.093376984263021,0.0162248213697003,0.249641755517121,-0.0210200575046127,-0.364005665583633,-0.0649402035163058,-0.317622603905182
0.0566,0.0349,0.6222,26.9899,0.0428,0.8729,0.1247,1,1,0.54,-0.0436953141567317,-0.00959552780611735,0.00403365678776238,-1.09754814487752,-0.0592409182909781,-0.362440570544865,-0.06368238752508,0.119770482102253
0.0658,0.0433,0.5185,27.0390,0.0503,0.7870,-20.3538,3,2,0.45,-0.037529862240663,0.0162241710856981,-0.000989680047798676,-1.07211519855657,-0.0569505982534443,-0.400134372066802,-4.33406357426576,-0.328322418051732
0.0712,0.0669,0.0636,28.5919,0.1567,0.3464,-0.1453,4,2,0.37,-0.0339031258194461,0.0885070766428565,-0.0230111328748689,-0.267739998112545,-0.0244616450810137,-0.593276744694211,-0.119981074769622,-0.740311699109775
0.1458,0.1394,0.0461,28.8688,0.3190,0.2802,0.5875,3,1,0.14,0.0162398632931565,0.310501356082807,-0.0238568271460191,-0.124315792271251,0.0251039342912696,-0.622298955217033,0.0328286199115948,-1.95148411609175
0.2701,0.1816,0.4877,30.6886,0.1558,1.4230,0.3931,3,1,0.51,0.0997219627667232,0.439722363941134,-0.00247968975964767,0.818293428227183,-0.0247395372455678,-0.121293182022455,-0.00770479008259258,-0.036664083666922
0.1430,0.1046,0.3670,30.4528,-0.2100,1.0399,0.1772,3,1,0.59,0.0143727656540855,0.204067840484873,-0.00832306442882542,0.696179027103686,-0.13645218739632,-0.289236209319777,-0.0527436149611025,0.418418962674562
0.0447,0.0327,0.3691,30.4233,-0.0291,1.2286,0.7740,4,2,0.83,-0.0516674181048511,-0.0163950214644602,-0.00822140684614566,0.680893360180445,-0.081197453050803,-0.206518525310018,0.0717147446006555,1.66041628904106
0.3956,0.2853,0.3867,30.8075,0.4684,1.2408,1.1465,4,2,0.87,0.184030152202901,0.757460864894507,-0.00736651498418162,0.879902280272269,0.0707332169590446,-0.201156869196813,0.149395360101775,1.83296876505267
0.6150,0.4543,0.3537,31.3575,0.7333,1.3230,1.5326,4,2,0.84,0.331329380332769,1.27495746332406,-0.00896350719970788,1.16479271767597,0.151602890604341,-0.165128995167123,0.229912934034705,1.68966259169718
-0.0699,-0.0408,0.7141,25.6023,0.3060,1.1081,0.2173,4,2,0.14,-0.128628108198785,-0.241268365786772,0.00847996582068407,-1.81632671844706,0.0211340462262109,-0.259328426814234,-0.0443756564343503,-1.90761489351827
-2.5490,-0.0841,29.3167,28.9091,0.0066,1.0774,-0.1256,4,2,0.54,-1.79363593446523,-0.373919748824083,1.39308528694258,-0.103451452601031,-0.0703138522324419,-0.272791751363416,-0.115873947650911,0.15423926166721
0.0369,0.0330,0.1204,25.6028,0.0789,0.7666,0.0776,2,1,0.38,-0.0568791726657109,-0.0154149142704648,-0.0202596009703369,-1.81605736748806,-0.0482229520304152,-0.409051468170038,-0.0735110064674171,-0.679276198639537
-0.6377,-0.4433,0.4384,28.1678,-0.4392,0.9649,0.0102,3,1,0.42,-0.509979442889742,-1.47424321583295,-0.00486331803162441,-0.487426784133743,-0.206444367743356,-0.322116357193065,-0.087567930876999,-0.459930008635255
0.0281,0.0202,0.3921,29.5149,-0.0046,0.4063,0.2719,4,2,0.34,-0.0628498554036032,-0.0546804587299043,-0.00710704610648473,0.210347594459949,-0.0737279559683925,-0.567029618651895,-0.0329806138898577,-0.898622388643818
0.0705,0.0468,0.5050,29.0914,0.0392,0.7861,0.2592,3,2,0.49,-0.0343665421399349,0.0270053502196472,-0.00163932040949502,-0.00901804234090397,-0.0603616482293447,-0.400507013742699,-0.0356427442749951,-0.108976228047451
0.2014,0.0873,1.3062,30.8430,0.2439,1.5819,0.1979,3,1,0.63,0.0535616675389015,0.151050166959686,0.0371415951316506,0.89827512357174,0.00215798127523014,-0.0516398767676825,-0.0484238298916733,0.618591078323082
0.1584,0.0707,1.2402,30.9138,0.0735,1.2290,0.1472,4,2,0.64,0.024661951204649,0.100115221221739,0.033947126616871,0.934984551387741,-0.0498872512576898,-0.206334396481927,-0.0589938636638494,0.649752844564816
0.0878,0.0386,1.2741,30.8873,-0.0262,1.2222,0.1899,4,2,0.74,-0.0226938238064627,0.00189010337351588,0.0355886545352855,0.92121657352194,-0.0803271314365401,-0.209306761849672,-0.0500880213835895,1.19893921050167
0.1626,0.0745,1.1820,30.9841,0.1017,1.2472,0.1931,4,3,0.75,0.0275364756273913,0.111876507549684,0.0311297593254606,0.971362470331126,-0.0412756479165624,-0.198368632657159,-0.0494110814973353,1.20912560141908
0.1092,0.0456,1.3941,31.1181,0.1435,1.0468,-0.2557,4,2,0.69,-0.00835478258554037,0.0232993198923522,0.0413986274272971,1.04079803966561,-0.0285109309073736,-0.286202467676002,-0.143000411037057,0.943885422263577
0.1091,0.0267,3.0803,32.0428,0.0407,1.1318,-0.1712,1,1,0.80,-0.0084488090853497,-0.0345576329031869,0.123026277733051,1.51978174215939,-0.0598791541414376,-0.248947068125708,-0.125385598828089,1.50244608179869
0.0895,0.0208,3.2992,32.2330,0.2094,1.1442,-1.0970,1,1,0.61,-0.0216125190586555,-0.0526589876422888,0.133620450099463,1.61827613610905,-0.00836222209717549,-0.243519651716757,-0.318437219464637,0.520919714123336
-0.0017,-0.0004,3.2012,32.2762,0.0442,1.0848,-6.7525,3,1,0.72,-0.0828170542559696,-0.117621717594294,0.128875945490681,1.64068406396739,-0.0588164456440219,-0.269551960792969,-1.49777647834456,1.05256144565217
0.0342,0.0086,2.9703,32.2485,-0.0273,1.0270,-5.9661,1,1,0.63,-0.058739554126224,-0.0900255744133622,0.117697968149451,1.62633594557451,-0.080659991281995,-0.294904746813132,-1.33379388672901,0.589075105052619
0.0907,0.0255,2.5572,32.1434,-0.0998,0.9562,6.9852,1,1,0.44,-0.0207797129174871,-0.0382942915802942,0.097699985301435,1.57188043342133,-0.102793644124722,-0.325943606405515,1.36693730944261,-0.372191563488304
-0.0193,-0.0086,1.2521,29.4366,0.0705,0.8761,0.0917,3,2,0.39,-0.0946643932319448,-0.142675707740801,0.0345222180846022,0.169789555825929,-0.050778949192303,-0.361037684235605,-0.070569496532423,-0.635407053202964
0.1406,0.0919,0.5299,28.0780,0.2895,1.5032,0.0750,3,1,0.66,0.0127071533717489,0.164986066124308,-0.000436856431511626,-0.533910543865758,0.0160892346235362,-0.0861201918374703,-0.0740494954359933,0.746903997487929
0.0029,0.0012,1.4717,30.4968,-0.0431,1.9394,0.1007,4,2,0.61,-0.0797611930121664,-0.112843695023567,0.0451531808142694,0.718970262095983,-0.0854635558407161,0.105106364173855,-0.0686790950488933,0.485591938001946
0.0401,0.0163,1.4558,30.5080,0.0112,1.3527,0.1166,4,2,0.57,-0.0547702925985589,-0.0664111167080363,0.0443863921906278,0.724756127888345,-0.0688846925290208,-0.152104072589584,-0.0653749578556187,0.272495379912377
-0.0118,-0.0054,1.1794,30.6443,0.1461,0.8372,0.0870,3,1,0.53,-0.0895802460636833,-0.13290526415066,0.0310048657238826,0.795367517755388,-0.0277169532943618,-0.378100288971983,-0.0715415904492407,0.110369961956831
-0.0285,0.0642,-1.4439,26.1791,-0.0891,3.4711,0.0127,1,1,0.48,-0.100829845148013,0.0802374221935206,-0.0959828820573056,-1.51751290839352,-0.0995352821513242,0.776606664140722,-0.0870465382561469,-0.188358586721223
0.0019,0.0014,0.3549,25.3912,-0.0349,0.5742,0.0127,3,1,0.64,-0.0804260946893895,-0.112169871327695,-0.00890686940364345,-1.92562622971353,-0.0829777951599793,-0.493408775553745,-0.087046427795297,0.677269429298754
0.0222,0.0170,0.3020,25.3733,-0.0178,0.5499,0.0394,3,1,0.37,-0.0668124007527105,-0.0642977605709838,-0.0114662200685381,-1.93493955710356,-0.077755865474402,-0.50406194346469,-0.0814668326197657,-0.723145498349916
